Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
11374,1151.91,249.949
11375,289.056,314.366
11376,1028.3,243.829
11377,567.603,284.197
11378,941.211,277.75
11379,943.283,273.364
11380,406.549,300.147
11381,751.372,277.09
11382,938.561,277.068
11383,370.989,308.653
11384,1196.86,228.063
11385,863.298,284.852
11386,561.058,296.018
11387,776.294,282.146
11388,212.025,316.244
11389,585.213,290.462
11390,1038.02,249.86
11391,601.388,311.017
11392,905.311,252.45
11393,638.865,319.134
11394,684.688,288.856
11395,1085.43,247.403
11396,949.132,251.619
11397,1153.89,254.251
11398,750.869,271.619
11399,837.461,268.194
11400,922.016,282.36
11401,795.336,291.892
11402,913.278,262.901
11403,690.915,290.774
11404,755.023,286.568
11405,540.602,293.006
11406,718.42,299.52
11407,864.063,289.772
11408,739.006,284.647
11409,1217.81,203.749
11410,768.105,283.944
11411,1093.42,260.299
11412,740.139,292.382
11413,712.413,286.411
11414,594.383,293.869
11415,747.455,280.787
11416,1396.57,202.928
11417,921.006,266.715
11418,793.523,289.843
11419,851.305,276.856
11420,607.661,291.342
11421,376.536,318.412
11422,1280.87,203.559
11423,521.714,292.354
11424,802.09,283.111
11425,761.037,292.71
11426,601.676,291.57
11427,1003.77,266.02
11428,949.172,255.34
11429,308.921,317.679
11430,551.16,275.61
11431,877.444,255.004
11432,528.558,307.719
11433,800.409,262.057
11434,1260.22,208.966
11435,493.378,307.264
11436,1029.03,270.418
11437,586.668,311.042
11438,276.96,300.573
11439,1064.03,261.27
11440,671.417,295.42
11441,698.013,285.988
11442,689.763,275.769
11443,1019.72,258.123
11444,518.506,301.475
11445,523.638,293.28
11446,683.743,280.551
11447,1362.87,200.306
11448,197.335,310.453
11449,472.045,310.659
11450,1040.98,270.664
11451,817.861,276.191
11452,700.388,279.879
11453,558.571,289.632
11454,840.109,291.859
11455,604.775,285.283
11456,1197.15,255.776
11457,415.901,300.862
11458,1152.67,247.166
11459,751.701,290.87
11460,777.985,283.133
11461,755.805,281.738
11462,644.04,288.847
11463,543.657,309.638
11464,845.296,275.909
11465,824.861,273.472
11466,290.465,301.737
11467,699.894,276.458
11468,261.167,331.012
11469,945.059,281.39
11470,1123.34,229.727
11471,613.977,296.648
11472,581.652,306.393
11473,1141.98,243.317
11474,346.266,309.693
11475,902.325,257.356
11476,723.662,281.127
11477,925.293,267.198
11478,810.08,291.475
11479,845.71,289.255
11480,1007.42,272.518
11481,702.624,292.878
11482,545.175,297.093
11483,1234.78,212.743
11484,678.429,285.881
11485,579.994,289.348
11486,738.679,290.114
11487,690.549,294.026
11488,837.612,285.475
11489,581.488,293.795
11490,1196.83,242.672
11491,303.658,303.568
11492,829.76,282.437
11493,845.475,276.144
11494,388.845,327.902
11495,930.251,254.697
11496,610.279,293.125
11497,637.486,301.947
11498,672.999,286.988
11499,736.186,289.628
11500,429.383,302.571
11501,677.793,285.564
11502,1129.48,239.107
11503,907.091,273.453
11504,929.117,264.766
11505,918.443,273.98
11506,952.304,267.646
11507,772.337,277.449
11508,692.134,296.95
11509,411.432,305.689
11510,327.019,324.154
11511,937.332,271.766
11512,1081.24,242.79
11513,893.156,282.93
11514,767.79,271.782
11515,409.698,299.865
11516,407.216,307.061
11517,529.079,295.578
11518,501.161,298.992
11519,593.253,313.967
11520,438.017,309.577
11521,554.183,283.016
11522,914.644,271.379
11523,818.095,275.271
11524,781.13,266.374
11525,468.291,309.865
11526,1132.94,233.548
11527,654.649,296.054
11528,325.827,315.364
11529,879.642,275.998
11530,781.57,284.52
11531,218.59,322.17
11532,1007.36,253.254
11533,541.415,299.333
11534,838.34,293.706
11535,778.609,271.763
11536,519.586,306.816
11537,616.523,298.747
11538,492.108,308.112
11539,512.204,299.612
11540,694.151,293.298
11541,1030.45,230.851
11542,818.254,281.979
11543,544.755,296.008
11544,625.157,300.059
11545,598.173,289.506
11546,1037.33,259.398
11547,791.271,285.73
11548,828.349,277.163
11549,838.107,273.162
11550,566.179,287.445
11551,828.59,277.175
11552,986.167,255.018
11553,162.202,302.468
11554,586.364,282.48
11555,699.173,282.816
11556,849.09,293.838
11557,644.704,308.796
11558,629.652,290.178
11559,926.614,261.96
11560,759.818,276.008
11561,1021.28,260.08
11562,697.951,288.122
11563,888.65,283.008
11564,833.255,271.756
11565,588.554,301.31
11566,409.887,302.262
11567,786.755,301.353
11568,1206.23,247.458
11569,792.934,283.535
11570,1034.95,271.101
11571,910.047,278.111
11572,300.167,309.714
11573,745.038,283.437
11574,712.742,309.488
11575,1202.36,228.181
11576,829.861,284.97
11577,476.706,291.308
11578,766.194,288.115
11579,648.382,305.487
11580,667.042,307.349
11581,634.909,284.328
11582,1148.75,246.647
11583,589.574,306.892
11584,936.827,255.683
11585,853.609,276.518
11586,440.079,312.086
11587,362.609,296.074
11588,610.313,290.369
11589,964.432,261.725
11590,767.854,297.264
11591,663.348,289.042
11592,610.949,287.917
11593,802.221,288.863
11594,682.88,296.139
11595,760.971,287.447
11596,900.531,281.695
11597,259.08,316.346
11598,266.492,298.905
11599,1009.81,272.714
11600,486.251,317.784
11601,509.178,308.17
11602,866.039,277.07
11603,1122.21,250.313
11604,840.188,259.756
11605,604.612,292.719
11606,698.601,283.902
11607,531.153,302.01
11608,706.878,292.415
11609,572.974,281.668
11610,855.989,290.822
11611,298.152,330.382
11612,670.828,281.263
11613,234.521,310.561
11614,479.289,308.483
11615,499.512,306.034
11616,283.298,315.696
11617,797.17,293.669
11618,586.616,301.782
11619,469.923,306.414
11620,791.713,270.73
11621,624.76,322.16
11622,263.092,303.211
11623,675.866,303.286
11624,830.852,282.096
11625,826.559,300.71
11626,468.697,296.258
11627,705.967,288.84
11628,530.4,326.79
11629,687.435,295.691
11630,842.387,286.299
11631,650.091,313.168
11632,1004.11,238.596
11633,343.775,300.277
11634,1134.41,249.587
11635,343.33,306.986
11636,745.228,296.918
11637,1088.4,252.171
11638,824.471,270.641
11639,843.679,268.831
11640,660.028,288.368
11641,720.15,300.119
11642,535.34,287.806
11643,589.352,301.568
11644,315.577,317.451
11645,475.674,307.331
11646,1086.37,271.106
11647,634.202,302.221
11648,213.942,318.667
11649,532.413,313.916
11650,969.335,265.67
11651,856.806,285.039
11652,920.352,288.256
11653,535.722,304.771
11654,1032.68,265.597
11655,591.915,317.888
11656,585.147,300.412
11657,280.988,332.53
11658,543.625,300.778
11659,769.581,287.694
11660,784.2,289.127
11661,451.085,294.961
11662,568.639,302.82
11663,790.436,274.14
11664,389.173,318.014
11665,809.158,277.568
11666,720.225,291.251
11667,630.017,292.631
11668,753.525,289.632
11669,914.763,254.768
11670,528.323,311.507
11671,491.12,288.035
11672,569.841,291.353
11673,592.954,306.229
11674,626.261,291.871
11675,598.069,301.982
11676,286.522,322.523
11677,715.95,291.762
11678,568.994,309.617
11679,611.285,300.119
11680,726.257,298.297
11681,828.959,291.456
11682,870.639,284.365
11683,609.308,305.8
11684,427.783,306.9
11685,294.582,307.577
11686,965.914,259.628
11687,868.469,252.744
11688,852.391,283.573
11689,562.391,294.041
11690,678.675,296.363
11691,849.026,259.413
11692,549.517,296.488
11693,568.398,290.59
11694,772.096,285.227
11695,1096.04,253.805
11696,600.533,279.28
11697,357.008,315.258
11698,527.335,299.41
11699,385.768,290.277
11700,367.065,313.258
11701,850.772,256.634
11702,676.887,293.684
11703,940.936,274.478
11704,561.462,299.725
11705,411.862,313.066
11706,598.301,298.978
11707,672.458,276.553
11708,654.661,286.05
11709,992.002,267.281
11710,148.69,313.171
11711,471.181,293.78
11712,404.678,303.95
11713,315.758,284.635
11714,132.012,307.16
11715,1041.21,253.156
11716,647.624,288.339
11717,885.431,256.571
11718,673.676,286.9
11719,882.886,282.094
11720,379.765,301.071
11721,384.809,304.484
11722,806.791,283.944
11723,909.011,274.536
11724,727.392,285.018
11725,889.232,261.586
11726,358.171,298.275
11727,240.806,300.309
11728,452.301,292.063
11729,341.89,304.348
11730,959.372,259.34
11731,845.078,288.072
11732,460.326,297.581
11733,817.335,285.022
11734,241.69,324.77
11735,762.113,280.735
11736,761.602,288.959
11737,818.953,275.578
11738,1233.49,233.631
11739,781.739,285.776
11740,1040.46,241.889
11741,640.135,304.904
11742,932.212,266.534
11743,1111.23,247.119
11744,592.555,262.052
11745,595.259,304.861
11746,676.149,301.14
11747,615.06,300.053
11748,937.952,258.046
11749,1092.31,250.703
11750,964.139,251.85
11751,688.84,271.471
11752,669.274,284.017
11753,1004.66,270.652
11754,770.448,282.897
11755,1241.96,224.788
11756,938.61,272.393
11757,332.109,320.115
11758,391.575,303.215
11759,503.181,292.132
11760,1156.48,221.834
11761,732.695,287.524
11762,587.94,279.37
11763,757.761,270.233
11764,848.239,291.359
11765,1017.57,242.339
11766,883.652,257.932
11767,551.111,297.78
11768,239.023,314.554
11769,706.78,293.076
11770,73.7246,309.29
11771,804.502,285.488
11772,825.801,278.702
11773,863.86,276.039
11774,786.286,297.385
11775,495.213,296.273
11776,1038.88,232.172
11777,445.96,303.54
11778,846.16,271.138
11779,798.176,272.774
11780,668.177,288.3
11781,177.311,313.051
11782,748.347,302.988
11783,523.366,297.866
11784,692.483,297.978
11785,765.866,292.794
11786,473.312,309.387
11787,877.149,263.769
11788,1193.6,241.716
11789,507.062,302.285
11790,1007.18,269.096
11791,610.241,304.157
11792,720.498,284.287
11793,587.047,301.051
11794,694.475,304.183
11795,1029.6,272.634
11796,1107.41,239.75
11797,765.905,275.752
11798,852.062,278.873
11799,277.915,319.26
11800,611.846,291.395
11801,576.804,285.613
11802,465.952,310.196
11803,569.719,298.297
11804,731.55,286.88
11805,351.208,321.63
11806,599.757,294.98
11807,600.859,298.789
11808,805.57,275.406
11809,803.607,285.816
11810,728.588,280.411
11811,721.641,279.866
11812,1012.99,255.292
11813,769.145,267.614
11814,558.608,295.362
11815,339.164,303.913
11816,388.908,305.168
11817,300.567,314.255
11818,1143.15,254.095
11819,307.266,302.076
11820,1219.49,199.893
11821,1085.46,222.371
11822,541.326,297.839
11823,417.913,313.53
11824,626.541,285.839
11825,504.703,301.946
11826,601.252,300.942
11827,964.519,261.513
11828,1040.84,263.721
11829,724.471,282.181
11830,1006.88,246.113
11831,453.835,313.169
11832,559.888,288.311
11833,628.14,290.538
11834,873.273,272.112
11835,410.317,313.443
11836,188.303,301.734
11837,555.577,281.254
11838,866.583,271.181
11839,591.823,307.418
11840,909.771,267.482
11841,460.457,306.017
11842,1095.57,259.037
11843,735.453,285.421
11844,679.84,283.566
11845,320.382,301.215
11846,1088.97,260.723
11847,639.651,297.416
11848,58.3568,311.072
11849,396.735,321.056
11850,636.697,291.603
11851,640.929,286.806
11852,836.493,284.776
11853,373.107,299.304
11854,119.225,307.465
11855,882.564,277.967
11856,790.755,264.946
11857,678.639,281.357
11858,495.65,312.257
11859,911.953,278.989
11860,417.334,311.503
11861,721.807,304.929
11862,1175.11,223.345
11863,605.874,305.121
11864,882.41,255.225
11865,747.252,281.186
11866,1015.89,249.151
11867,711.782,273.508
11868,293.595,308.612
11869,664.739,296.154
11870,343.349,300.884
11871,873.353,261.401
11872,307.084,301.619
11873,655.399,283.457
11874,660.173,281.91
11875,1036.25,260.634
11876,710.081,294.055
11877,840.1,286.393
11878,1239.7,214.411
11879,372.279,311.869
11880,112.81,310.715
11881,1328.61,226.577
11882,669.624,285.404
11883,693.82,294.599
11884,725.598,284.386
11885,804.771,288.876
11886,273.173,303.627
11887,801.798,290.243
11888,943.645,262.452
11889,1066.43,262.019
11890,847.558,276.295
11891,1116.99,219.393
11892,576.81,298.622
11893,454.421,299.611
11894,509.347,299.982
11895,1053.64,271.009
11896,1048.69,256.204
11897,632.628,278.799
11898,884.623,280.268
11899,1036.93,262.174
11900,554.056,297.503
11901,977.223,255.558
11902,560.446,291.125
11903,777.892,294.962
11904,978.803,258.422
11905,786.117,291.147
11906,1094.74,278.221
11907,629.607,272.492
11908,780.07,259.721
11909,622.494,278.968
11910,721.316,283.94
11911,682.888,296.376
11912,825.324,271.584
11913,706.312,301.098
11914,369.237,308.894
11915,981.7,265.525
11916,883.283,261.783
11917,1098.19,246.234
11918,1073.23,263.101
11919,747.659,285.253
11920,868.435,268.67
11921,918.457,273.315
11922,728.68,295.397
11923,947.641,267.446
11924,1106.45,259.282
11925,457.268,315.393
11926,730.36,289.735
11927,1031.62,254.512
11928,637.256,289.728
11929,439.262,306.914
11930,855.116,266.143
11931,811.034,261.152
11932,1002.4,265.905
11933,752.94,291.907
11934,976.388,269.784
11935,616.762,296.841
11936,584.474,294.215
11937,908.705,283.115
11938,778.175,278.329
11939,707.094,281.926
11940,799.341,293.594
11941,691.76,281.089
11942,990.235,258.161
11943,601.314,291.515
11944,1014.12,249.306
11945,768.522,276.878
11946,1464.23,178.829
11947,1118.74,239.623
11948,936.003,264.893
11949,926.125,266.368
11950,1125.93,254.326
11951,992.588,253.633
11952,470.833,300.617
11953,421.591,315.158
11954,1005.69,258.296
11955,175.147,286.599
11956,907.935,262.59
11957,768.603,271.94
11958,1013.91,256.988
11959,1045.91,254.903
11960,948.962,257.834
11961,759.261,285.696
11962,658.088,304.231
11963,999.683,264.533
11964,755.562,277.531
11965,730.047,283.145
11966,1092.42,236.847
11967,875.05,291.788
11968,277.352,305.35
11969,447.493,309.099
11970,501.674,298.965
11971,1318.57,222.636
11972,717.445,278.039
11973,824.877,285.8
11974,922.706,261.084
11975,1030.5,277.832
11976,297.794,289.497
11977,520.726,291.567
11978,782.114,292.673
11979,480.856,313.572
11980,201.701,314.147
11981,834.633,278.296
11982,625.671,303.384
11983,713.445,283.665
11984,631.041,298.876
11985,1094.87,241.399
11986,1006.49,258.116
11987,351.581,305.91
11988,831.32,282.834
11989,679.561,282.132
11990,723.576,287.478
11991,763.208,281.11
11992,965.851,257.303
11993,687.273,295.873
11994,890.819,262.064
11995,843.906,289.845
11996,564.529,280.424
11997,1103.63,265.571
11998,708.849,297.402
11999,462.658,312.127
12000,563.968,292.381
12001,480.431,288.697
12002,859.793,278.446
12003,765.187,278.487
12004,549.831,295.744
12005,1195.58,235.337
12006,991.05,271.696
12007,999.87,249.676
12008,964.396,264.83
12009,628.059,293.116
12010,384.701,310.219
12011,717.28,282.301
12012,1166.92,225.371
12013,533.864,305.054
12014,636.645,298.477
12015,982.568,274.747
12016,1096.19,244.38
12017,751.71,264.373
12018,746.337,288.688
12019,379.857,316.113
12020,996.214,271.165
12021,263.882,315.759
12022,1209.96,242.297
12023,671.722,301.307
12024,1192.81,238.062
12025,809.633,276.036
12026,1150.64,242.408
12027,511.56,292.454
12028,870.712,265.096
12029,546.283,311.392
12030,960.668,258.453
12031,375.554,307.755
12032,1043.57,263.997
12033,701.708,290.934
12034,410.797,306.992
12035,708.421,282.849
12036,1159.32,241.335
12037,409.127,292.529
12038,993.108,273.428
12039,964.657,257.008
12040,631.916,311.698
12041,995.439,259.117
12042,1118.68,233.359
12043,497.183,311.961
12044,427.548,300.663
12045,362.925,313.212
12046,768.016,286.464
12047,944.384,255.9
12048,380.15,312.696
12049,1004.43,262.305
12050,567.442,271.849
12051,985.01,277.859
12052,839.986,272.037
12053,1098.27,250.337
12054,702.412,274.198
12055,538.732,312.475
12056,384.067,310.705
12057,897.37,271.689
12058,564.442,313.105
12059,367.275,291.296
12060,579.341,305.643
12061,937.048,277.103
12062,472.721,311.171
12063,629.717,289.563
12064,468.11,303.997
12065,469.559,298.819
12066,727.416,287.568
12067,365.993,293.919
12068,702.659,294.057
12069,527.242,309.64
12070,979.976,259.702
12071,296.348,305.818
12072,725.487,299.649
12073,1049.28,255.582
12074,1026.09,253.785
12075,852.61,273.67
12076,841.049,259.923
12077,728.911,285.799
12078,755.026,279.193
12079,896.492,277.139
12080,532.065,298.581
12081,692.528,294.611
12082,744.452,282.19
12083,817.661,270.247
12084,776.993,290.736
12085,594.544,313.343
12086,576.802,291.47
12087,624.061,293.611
12088,905.163,301.367
12089,495.962,308.758
12090,627.831,293.768
12091,725.219,292.281
12092,559.229,292.554
12093,903.501,255.593
12094,1041.48,248.578
12095,577.158,305.512
12096,678.372,297.56
12097,205.622,317.307
12098,835.981,258.279
12099,805.864,277.41
12100,801.271,290.714
12101,655.327,291.505
12102,887.02,264.915
12103,791.526,277.125
12104,669.749,298.049
12105,890.384,282.326
12106,477.114,299.732
12107,658.191,299.86
12108,950.013,270.389
12109,745.509,284.915
12110,415.06,305.476
12111,705.195,280.021
12112,827.203,292.427
12113,926.093,265.891
12114,809.665,297.651
12115,473.068,301.789
12116,664.635,292.174
12117,579.691,305.214
12118,523.492,295.897
12119,884.861,275.972
12120,1092.47,264.991
12121,470.871,314.422
12122,787.476,290.459
12123,1073.27,245.798
12124,1112.48,243.52
12125,566.035,305.151
12126,566.246,300.805
12127,751.628,302.651
12128,890.165,275.078
12129,141.145,327.754
12130,282.326,319.166
12131,980.605,256.829
12132,820.863,279.292
12133,887.577,273.923
12134,622.391,312.063
12135,925.751,258.276
12136,595.503,299.317
12137,639.792,302.264
12138,575.137,296.699
12139,1173.98,237.915
12140,1074.52,251.377
12141,529.062,312.035
12142,989.387,257.532
12143,705.727,272.201
12144,1083.76,224.193
12145,459.44,307.888
12146,747.891,292.388
12147,970.749,261.119
12148,613.758,276.347
12149,848.612,286.95
12150,750.39,274.497
12151,818.7,279.742
12152,899.992,273.091
12153,471.033,309.322
12154,665.228,295.697
12155,853.547,294.528
12156,216.693,310.337
12157,530.006,299.797
12158,541.343,290.003
12159,622.831,288.629
12160,732.034,279.915
12161,669.718,289.746
12162,524.699,308.052
12163,1038.14,267.809
12164,865.348,273.522
12165,857.293,277.643
12166,876.514,294.322
12167,965.922,280.827
12168,707.968,294.092
12169,811.221,295.092
12170,865.384,276.122
12171,503.355,317.626
12172,762.498,300.276
12173,480.895,308.572
12174,940.761,263.255
12175,864.102,283.518
12176,475.227,319.981
12177,1051.39,267.664
12178,877.59,272.349
12179,1180.11,251.81
12180,459.334,299.278
12181,870.009,262.215
12182,798.701,285.347
12183,920.838,275.833
12184,1308.69,204.282
12185,891.542,283.631
12186,229.045,301.677
12187,585.374,283.085
12188,149.856,308.201
